director_id,movie_id
16140,B0000897D4
9632,B0000897D4
28819,B002Q1LK9Q
18576,B001S86J1C
26036,B000YQUXTI
17330,B00006AW0J
416,B001UGDYX8
31109,B001TK29SG
32926,B008FTWT7K
32926,B008FTWT70
3582,B0000897DX
14533,B00006785H
5698,B00006785H
22275,B002HP4LH4
24028,B00005LKXC
19619,6302465044
3760,6302465044
21546,6302465044
5297,B00023P4JW
39934,B003SS7CPC
38421,B00008ESVN
34685,B0018C8LCS
21503,B0018C8LCS
23681,B0018C8LCS
30822,B0018C8LCS
34481,B0018C8LCS
33935,B0036TGSJE
34024,B001TJYFS4
36303,B000GNOSMW
6732,B001V7YZCU
28683,B000NO21D2
22601,B000NO21D2
14157,B000068TSK
39268,B000068TSC
10941,B000068TSD
28439,B0031SD4G0
26949,B008Q5LMYO
32926,B00644XDRI
22922,B000068TSU
6182,B000068TSU
17287,B000068TSU
23037,B000068TSU
8578,B000068TSU
17330,B002Q048Z0
2780,B002Q048Z0
254,B002Q048Z0
31577,B002Q048Z0
33564,B00006WUWQ
20744,B00006JI1A
38888,B00006JI1K
11417,B00006JI1H
32596,B002LRXED0
2074,B001WLMOLO
29438,B00004CQKK
3916,B000NO21DM
32110,B0010W2488
33668,B000NO21DC
27740,B006ULMWFY
19694,B00004CQKU
27632,B00004CQKT
9359,B000NO21DW
8954,6305869359
23282,B000006BSU
1896,B000006BSV
5059,B000ZFTAHY
26839,B000UL61JI
3229,B000UL61JI
355,B000UL61JI
37858,B000UL61JS
997,B000UL61JS
355,B000UL61JS
30225,B001DN0V02
22330,B000006BSG
23780,B000006BSO
31608,B00005QVVD
32197,B00005QVVD
7080,B00005QVVD
2625,B00005QVVD
26657,B00005QVVD
13624,B00005QVVD
20189,B00005QVVD
7825,B00005QVVD
4444,B00005QVVD
3950,B00005QVVD
18567,B001AMD7HA
4193,B005EL1BI0
6762,B00005QVVC
7594,B00005QVVC
14073,B00005QVVC
11182,B00005QVVC
17696,B00005QVVC
18173,B00067BBMI
20164,B0000DZTIP
23038,B0000DZTIP
36573,B000JYW5AU
33679,B000MEYKDM
9282,B0043607AU
6187,B000MEYKDC
14642,1887790128
20240,1887790128
24974,6302526728
11065,B000MEYKDW
26689,B000JYW5AK
25041,B000QFAFRC
37665,B000QFAFRC
4265,B000QFAFRC
22250,B000QFAFRC
3532,B003QI95QI
22460,B000UL61J8
30183,B000UL61J8
28523,B000UL61J8
18749,B00005YTWA
34937,B00005YTWA
17359,B001KX12U8
16723,B001A5PSB0
9401,B000NO1ZBG
19818,B000WC38O6
9401,B000NO1ZBQ
18281,B005NQ5LLY
20229,B0002DRDK0
33564,6304696221
6748,6303405592
19861,B0019S17WM
19924,B002SSG3IA
26001,B0000V46CW
13124,B0000V46CW
12619,B0000V46CW
2131,B0000V46CW
1621,B0000V46CW
34648,B000COQ9Z4
23630,B0002OXRSG
30225,B004LWZW5Q
25861,B00009ZVNS
11934,B00009ZVNR
39613,B00009ZVNQ
28266,B00009ZVNQ
11639,B0002NY7SG
11934,B00009ZVNO
32926,B00009ZVNN
24452,B00009ZVNM
29471,B007FIFPI2
30225,B004LWZW5G
2187,B00008WJE3
24279,B00008WJE3
31730,B000A0GYMS
32327,630487281X
19872,630487281X
36323,B000OXEP5E
9018,B003W6AP2M
35149,B000WC38OQ
21568,B00709GTGS
20003,B000BT98YE
23693,B000BT98YE
4132,B0000066UM
9126,6304026730
39453,6304026730
26034,B0052SO0Y2
13710,B000CR76U8
3112,B000NJISIO
30567,B000VZC4EO
30744,B002YKCSTA
26003,B000TZJCOQ
36399,B001U1L9KS
30567,B000VZC4EY
4919,B0001WTUYO
36297,B000NJISIY
21862,B000NJISIY
20284,B000NJISIY
38052,B000NJISIY
19634,B000BX8R1A
27194,B000TZJCOG
18068,B002HSRHH2
5956,1563881284
9501,1563881284
14082,B00005RG6F
30363,B0094LNB16
3513,B003QSEKFO
28800,B000Y01XFM
39695,B000Y01XFC
21224,B007PTNXDK
20876,B0052SO0YC
29503,B004HW7D3E
1366,B000CR76UI
23498,B000CR76UI
12194,B004EI2NU4
39555,B00386US0U
26573,B00386US0U
12559,B0006MXD5Q
18937,B0006MXD5Q
16960,6303198406
25634,6303198406
9065,6303198406
25957,6303198406
2873,6303198406
6777,B001LXUFPA
32864,B001DWNUDI
5373,B000CEXG78
32926,B004QI155Q
30304,B000C8STNK
38106,B0074HDP2W
37291,B0002ZYE3C
24907,B0002ZYE3C
32926,B00099IJPK
18799,6301802640
4740,B0036K9CNM
2828,B0036K9CNC
37264,B000EQ5U28
38064,B00005NC5Q
33986,B001E1DE9I
20892,6305369143
11901,B000C8STN0
207,B005OL8B24
32864,B001DWNUD8
25868,B000FKO5R4
39497,B0001M3MXY
32488,B000EQ45C4
9578,B00023DEGM
32960,B0001M3MXE
30374,B0001M3MXE
2324,B0001M3MXE
32091,B0001M3MXE
33824,B0001M3MXE
34528,B0002F6B4C
9578,B00023DEGW
9578,B00023DEGC
33183,B003QGRVX4
37413,B003QGRVX4
26337,B0007ZEOUA
19682,B004BDDJLE
13970,B000VD5I1W
15647,B004RCC6Y0
12066,B001PMICFC
2060,097130050X
3808,097130050X
13970,B000VD5I1C
39280,B0041D93QY
18957,B0041D93QY
28755,B0041D93QY
9166,6302787300
25646,B00008EYCP
38978,B000WC08K8
897,B000297NNG
11404,B000297NNG
17089,B003VA3JZY
14829,B0006Z2LHO
8435,B0007QA0BG
26550,B0007QA0BG
27486,630236289X
37218,B003PL2AFO
33713,B002TCRQL8
37710,B0000ACNPU
23259,B008ZGK31C
19997,B001CGBS0M
25854,B000E8NRNA
35558,B000E8NRNA
261,B003KV3E3G
16708,B003KV3E3G
897,B000297NN6
11404,B000297NN6
38321,B0002WZTCA
12878,B0002WZTCA
20811,B0002WZTCA
35678,B0002WZTCA
17471,B0002WZTCA
13970,B000VD5I12
14789,B001LNG6S0
22070,B00061NTLK
26230,B0000BV1Z4
4708,B001NKW8EW
15797,B001O2SHFS
21846,B001WLMOMS
26665,B0017I8NJ4
14370,B007FNV10S
32379,B00374G3M0
3254,B00374G3M0
9825,B001WLMOMI
2054,B001WLMOMI
21846,B001WLMOMI
22962,B001WLMOMI
36573,B001WLMOMI
24537,B0007XB2VQ
1381,B003Y17KNC
15198,B000S1KUMO
39838,B004CZRDYU
37213,B002NN7EX8
15493,B0021FP3JU
29497,B00006JUJC
19319,B00006JUJC
30398,B00006JUJC
10341,B00006JUJC
30624,B001S21R6K
5574,B001S21R6K
29497,B00006JUJB
19319,B00006JUJB
19845,B00006JUJB
29497,B00006JUJD
19845,B00006JUJD
19319,B00006JUJD
897,B00006JUJ9
11404,B00006JUJ9
1777,B00000JS8B
22579,B00000JS8B
4583,B00000JS8D
16705,B003GEXBJY
897,B00006JUJ7
11404,B00006JUJ7
10628,B00008EYCZ
22046,B003QI95P4
232,B003QI95P4
32926,B001AYMMFQ
12178,6302272165
17775,B00019JB3M
17223,B00019JB3M
36870,B000Y14U5Q
32713,B0000687DR
17784,B0000CBL9Q
30117,B0015KLHCY
18724,B00005B1XB
26839,B00005B1XB
31832,B0009E27IA
12288,B00005B1XA
14024,B00005B1XD
39968,B00005B1XD
4958,6303366589
8201,6303366589
3459,B008ROVSHU
10662,B00005B1XI
23068,B00005B1XN
32926,B00005B1XL
24458,B004X63RUW
5175,B0000A0PXW
36524,B0000A0PXW
4671,B000G7P89U
6980,B000G7P89U
4740,B00005B1XQ
28368,B00005B1XX
5757,B00005B1XX
3987,B00005B1XX
32221,B00005B1XX
9966,B00005B1XX
9417,B00005B1XX
5030,B00005B1XX
32898,B00005B1XX
38191,B00005B1XX
20603,B00005B1XX
5811,B004X63RUM
28368,B00005B1XY
5757,B00005B1XY
3987,B00005B1XY
32221,B00005B1XY
9966,B00005B1XY
9417,B00005B1XY
5030,B00005B1XY
32898,B00005B1XY
38191,B00005B1XY
20603,B00005B1XY
8356,B000X7SBNI
11075,B0013XZ72E
12733,B0013XZ72E
17080,B00004RZ0H
38160,B002V8U9PU
19677,B00004RP0M
1215,B00004RZ01
27772,B0017VQB40
31711,B0017VQB40
38271,B00004RP0I
922,B007V4QLSI
34761,B000BUE5C8
12937,B00067BC8G
20276,B00067BC8G
34287,6300190005
28477,B0007M01N2
9895,B00005B1X3
23920,B00005B1X3
3315,B00005B1X3
9024,B00005B1X3
18186,B00005B1X3
9895,B00005B1X0
23920,B00005B1X0
3315,B00005B1X0
9024,B00005B1X0
18186,B00005B1X0
3634,B003H05VXG
9577,B001D5F37Q
9018,B003W74GRQ
1133,B001AS43VI
7198,6302180724
32990,6302180724
32209,6302180724
14165,6302180724
39908,6302180724
33286,B0031R72LY
30685,B000HZYPFO
33576,B002FSEQX2
39532,B003U6SJWW
30223,B003U6SJWW
12592,B000209N1A
25928,B000JMKKK4
18486,B002JB5ASU
4387,B002JB5ASU
37807,B00005ALRG
37200,B00005ALRN
20824,B006GWFCOK
487,B000NVHWES
1718,B00008XRX6
33151,1897020759
7137,B001PMICGG
24333,B001PMICGG
420,B001PMICGG
19664,B001PMICGG
16947,B001PMICGG
9541,B00196X4UW
28791,B004HCHAM8
37995,B007K19V16
14000,B000BNTMDC
39899,B000BNTMDC
32458,B000BNTMDC
3648,B001PMICGQ
32926,B008R9GVHM
3435,B0091D48KK
35921,B00006JI3T
20302,B00022Z060
13255,B00022Z060
3858,B000B0WO4Y
35079,B0083UY62W
27054,B0083UY62W
14840,B0083UY62W
30456,B0083UY62W
22221,B0083UY62W
28796,B0083UY62W
9790,B0083UY62W
26385,B0083UY62W
19086,B0083UY62W
24823,B0083UY62W
6587,B001KWVX9E
32939,B003DQK8D2
37741,B000EXDS7K
8492,B000EXDS7K
12244,B000EXDS7K
34804,B000EXDS7K
24442,B000EXDS7K
20003,B00009NHAT
2160,B001CDLAT4
35149,B00009NHAN
40023,B00004WGBM
15381,B00009NHAE
37428,B00009NHAE
31569,B00009NHAJ
34011,B00009NHAB
38165,B002ZN6UC2
2160,B001CDLATE
16292,B00000215A
37807,B00009NHA9
18574,B00009NHA7
22028,B0060C7MXA
16287,B00022Z07Y
30796,B00022Z07Y
37240,6302348870
10933,B003K48HCQ
19861,B003K48HCQ
5868,B003K48HCQ
13441,B003K48HCQ
13124,B003K48HCQ
1126,1936168197
33229,1936168197
22775,B001CDLATY
28984,6301986814
531,B00004WEUZ
34611,B005HVWVZE
2101,B004Y7303Y
34185,B00006L93Y
9335,6304745265
3063,6304745265
12182,B004XJ4QIQ
1804,B001EJD3RS
37599,B0080G8HRE
28542,B00008972P
32525,B00000K141
30685,B00008972U
33365,6302273013
871,6302273013
38317,B00008972A
38225,B00008972B
29246,B004D73YVI
17705,B00008972E
11204,B00008972J
28542,B00008972M
31719,B000EWBNZ0
14081,B000089723
28542,B00008972O
24066,B000089725
22828,B0083SI9AE
10935,B000089729
13563,B000089729
2449,B000UU4NE4
32506,B00000K14A
33086,B00000K14A
6138,B00000K14A
11906,B00000K14A
25239,B00000K14A
19070,B001GHYKOI
12594,B0036264N6
12420,6302314682
11934,6302314682
21904,6302314682
37213,6302314682
37832,6302314682
21484,6302479142
22326,6302479142
15417,6302479142
23272,6302479142
3294,6302479142
32861,6302479142
15404,6302479142
19660,6302479142
30760,6302479142
7756,6302479142
38022,B0050DD2P2
34164,B000TS99NW
11440,B000BBOUUY
8403,B000BBOUUY
3,B000BBOUUY
24952,B000BBOUUY
32160,B000BBOUUY
37341,B000BBOUUY
35618,B000BBOUUY
28368,B000BBOUUY
31608,B000BBOUUY
32197,B000BBOUUY
21768,B0000C0FFJ
21768,B0000C0FFI
10328,B00067BC9A
10027,B004B93RH4
17656,B000NU7G7W
33754,B001GRVTDS
26409,B0035QHNVU
37368,B00000G0AJ
31608,630402844X
32197,630402844X
7080,630402844X
22326,630402844X
36069,630402844X
32895,630402844X
35719,630402844X
21196,630402844X
3466,630402844X
28660,630402844X
1994,630306566X
38160,B000K2UHRE
20745,B000K2UHRE
27605,B000K2UHRE
15037,B000K2UHRE
23781,B000286S1U
19569,B003BLP3X4
31078,B001662FMI
6148,B00004WGBV
29741,B004B93RHE
12371,B004B93RHE
17553,B004B93RHE
21486,B004B93RHE
5297,B00003CXGS
22922,B00005NVDK
6182,B00005NVDK
17287,B00005NVDK
23037,B00005NVDK
8578,B00005NVDK
10409,B006OT0TWA
11852,B001MEJY9Q
14419,B000EDWM1S
11577,B000MKXF28
18399,B000MKXF28
37858,B00009QNU5
704,B0000CNY5I
35282,6302215927
7884,B0000CNY5L
16479,B0000CNY5C
13937,B0000CNY5A
31584,B004BUEBNM
17545,B0000CNY5E
12463,B000CCW2PM
17620,B0031SU2Y2
12463,B000CCW2PW
32926,B0009NSCRQ
856,B002SFLFTA
19132,6301928970
8577,6303281680
18061,B0061QRDHU
8590,B000VX0WQS
39021,6300268004
2760,B0055SJY86
10711,B001ELA6X0
35044,B005C7SY4A
25006,B000X1O8B8
3756,B0080OAERM
3673,B0054KVNH0
36228,B002QQ7MMK
32926,B00548OC66
5738,B000GI3RX8
22532,6303646743
37552,B0031REQG8
32159,B0031REQG8
29483,B00005BK5C
37651,B00005BK5B
9457,B0017WI5OS
30453,B00000FADD
23657,1882899075
33813,1882899075
19648,B0014VPFQI
1912,B0014VPFQI
27377,B008WEZGBY
34208,B000UEY4JE
11453,6300990362
32926,B0036EH3YS
12878,B000MC1FHS
29381,B003MP7LRU
9826,B004FKMIG0
33789,B004FKMIG0
19199,B000WQW988
3854,B001GTZZE0
15797,B000QXCXXS
32355,B0006FFR9S
34370,B000S0SYGY
19158,B000E5KQKK
26347,B000EYK3WW
302,B000EYK3WW
19158,B000E5KQKA
5738,B000GI3RXI
9863,B000W3TWJU
18738,B000W3TWJU
687,B000W3TWJU
34824,B000W3TWJU
30443,B000W3TWJU
11431,B000W3TWJU
10143,B000W3TWJU
27632,B000W3TWJU
36010,B000E5KQKU
5682,6303534376
16994,B002LFPBKG
5858,B000I9X63G
23654,B000094FEF
268,B000094FEF
22914,B000094FEG
11391,B0001W1BVY
8344,B000094FEC
21909,B007OAAJLE
5227,B008GWJJ42
30820,6304585918
21909,B007OAAJLY
6994,B006C4P7QK
4816,B0002IF424
34990,B0002IF424
32926,B005SH65G8
6898,B003R3N9Q4
7697,B000E11676
14409,6304153163
39880,B000HPKKVW
39022,B000094FE0
18079,B000094FE2
17408,B000094FE2
33993,B000094FE1
371,B000094FE3
23444,B000305ZYS
3487,B00004WJOW
23857,B0016K76XC
8985,B00597D7CM
9080,B007FDOAF6
12219,B007FDOAF6
37730,B00263ZHWK
12064,B00004WJOF
36671,B00004WJOD
12064,B00004WJOE
36671,B00004WJOB
28197,B002WG8UCK
14354,B0002TT0IC
23944,B000255LG6
6542,B000255LG6
36797,B000255LG6
27237,B000255LG6
36221,B000255LG6
38176,B001L9EXUM
31541,B0000BWVD9
13607,B000053V4J
9344,B000053V4I
39565,B000053V4I
7404,B000ENC6AK
23755,B000E40PYS
7354,B000053V4C
19995,B000FWGVX8
16280,B000FWGVX8
12207,B000VIROC8
13336,6302413524
38176,B001L9EXU2
13931,B000053V4P
22000,B000053V4P
30958,B000053V4P
38129,6303192157
6868,B0013TYV66
22256,B0064WAN2I
39763,B005C5UHQK
19770,B002EAJNHU
32101,B0001GH6SC
30646,B003JMJ5T8
26130,B000IZJQS4
32993,B006S02HIY
10621,B0001GH6SW
39122,B000SAD8MO
20865,B0009V1JKK
4568,630333251X
9924,B002WXO6E4
16080,B0000DZTN0
14460,B0000DZTN4
28150,B000ULPFFE
11676,B00004CO9X
9139,B000ULPFFO
20354,B0000DZTNB
34928,B00393SG1K
35128,B000UVUMDO
37781,B000C20VRS
33844,B000C20VHI
19269,B0014158W4
39558,B000C20VHS
34975,B00473YW1E
27562,B0019FR6K2
28141,B001GXK6GS
37970,B004RCWRJY
7327,B000KGGIRI
35268,B001K98M46
31972,B000XSWVEC
19343,B001NYSWC0
13639,B002N7SXD4
19965,B0079ZWUW0
16437,B0079ZWUW0
3699,B00004CJ9B
9667,B003MX5P2A
22439,B003MX5P2K
33003,B00110S0NC
38336,B00005RRK1
32500,6305094934
23444,B001GE2CF0
2169,B001OM2HAO
18895,B000YRXJ48
21933,1878019058
35616,1878019058
18406,6304274807
17012,B001GE2CFA
33843,B000063K3H
24622,B005J7K9BO
8998,B0019PXRAU
21950,B0050DAW2I
23522,B00004R80F
18504,B000XSWVE2
10662,6304872593
34774,B002T08R9A
14223,061524226X
27924,B005EXA8YG
34722,B00004TVWT
22419,B000V6LTCQ
32313,B0012Z36F8
1162,B0012Z36F8
38275,B0012Z36F8
20437,B0012Z36F8
16372,B0012Z36F8
32500,B00005NHA8
5761,B001CQS7RE
33427,B002T08R9K
24874,B006QKKFOO
19558,B0076YFJEA
7311,B0007LGJ4S
1228,B0007LGJ4S
2365,B003ITGXBK
18046,B0009ZE9EE
37842,B0009ZE9EY
12254,B007K19Y1S
10600,B0007LGJ4I
7667,B0077PBPTG
25390,B0012Z36FI
36447,B0012Z36FI
968,B0012Z36FI
22756,B0012Z36FI
26943,B0012Z36FI
11254,B004PP3IAU
16982,B004PP3IAU
27360,B004PP3IAU
18857,B0006HBZU6
17915,B000UEH3C4
10350,B0001XLXGQ
15350,B007FZ7NS0
5267,6302041171
10662,6302041171
12829,B002SPKNZW
23734,B00402FG8A
7703,B00402FG8A
20716,B00402FG8A
7885,B00402FG8A
24519,B000MTFFR2
13838,B004W0DZB0
21038,B000CO7I9A
6739,B000CO7I9A
26592,B000CO7I9A
26483,B000CO7I9A
37480,B000CO7I9A
15307,B000QYIKGQ
16715,6305020736
35503,B0055HYNUG
26601,B001GH3CL0
33098,B001GH3CL0
29812,B005M2AKPG
15396,B007MSBTV2
6328,B000F0UURS
17768,B000F0UURS
29029,B000F0UURS
16125,B000F0UURS
33977,B0001XLXG6
11957,B0074VVUBQ
27592,B00004CPYU
24710,B000EPFCK4
15245,B00004CZON
36870,B00004CZOM
35428,B005IUIXCE
8046,B000WOYRTY
21098,B00006IUON
5769,B0091JJ23C
4273,B000WOYRTO
7874,B00006IUOH
36286,B005DNPGJE
12391,B002FQJ698
29678,B004IFYMSE
514,B001EI5C3W
29847,B00000F6KS
35273,B001UIY5SE
34426,6302897297
15880,B001OI36JO
33311,B001GILTLY
26811,B00074CBGA
34558,B000BB1MIM
19860,B000BB1MIM
19205,B00006IUO0
3438,B000UFIYPI
10107,B000UFIYPI
14910,B0091JJ232
22991,B00006IUO8
38073,B000I8HIY0
37033,B0002IQK7M
19669,B0002IQK7M
774,B0002IQK7M
30998,B0002IQK7M
15417,B0002IQK7M
30714,B0002IQK7M
28747,B0002IQK7M
38250,B0002IQK7M
690,B0002IQK7M
13790,B0002IQK7M
12930,B003QSFVJ8
16676,B004L8651U
9054,B0046HCOLQ
2493,B0046HCOLQ
9873,B008I5M4C6
3540,B001AOW7HE
27164,B002C4TNIW
32167,6305732396
38345,B002MZ98A4
28108,B000RJFTLE
26003,B004GYS2R4
37997,B004Z0UBDM
12419,B0035Q6370
9909,B0035Q6370
30183,B0035Q6370
19797,B0035Q6370
8580,B0035Q6370
4011,B001BMN3X2
32135,B007ILAPPY
15036,B000BEZQQS
22539,B004IOIM3Q
2916,B006A8XGVQ
20810,B003YCL14K
26537,B001LL9YSG
9298,B009INAGRC
13517,B0002PYTD2
12389,B0002PYTD2
20297,B0002PYTD2
3251,B0002PYTD2
4704,B005FLD3EE
24974,B001GQXS8S
31481,B0000DZRI8
29915,B00006493X
24111,B000ZOXDKA
32039,B000ZOXDKA
32990,B000ZOXDKA
19421,B000ZOXDKA
28542,B00005R0CX
14401,630113334X
9971,B000087F70
5109,B0018T7GP4
35503,B0016N2G3O
17837,6303031862
17324,B002XE7NDS
11232,B001PTEQ7S
10884,B0001VA8H8
11511,B004LQJP2S
27331,B004LQJP2S
22548,B004LQJP2S
32926,B000087F7F
33024,B000087F7B
25627,B000087F7N
16775,B000087F7N
35627,B000087F7N
28838,B000087F7N
37414,B000087F7N
24952,B000087F7N
21274,B000087F7N
20603,B000087F7N
6604,B000087F7D
35714,B0000AR6MI
18057,B0000AR6MI
32926,B000087F7H
32419,B000ICM5R6
20645,B000ICM5R6
32978,B000ICM5R6
27092,B000ICM5R6
6435,B0060D2Y64
15094,B004NWPY7U
32039,B000ZOXDK0
9826,B000ZOXDK0
32990,B000ZOXDK0
18473,B001RIY4WE
4745,B00153IN0A
11301,B000V9KFA0
10073,B00171A2R2
26689,B004GF2SUK
35586,630393711X
26601,B00004RO60
4740,B00005AAA1
14324,B00005AAA1
36006,B000COEDLG
2449,B000BYY0M4
17330,B0011Y13YG
33448,B001IWV030
22326,B001IWV030
35211,B00005AAA8
35514,B009DA3686
9229,B005W2BWSA
20072,B00005AAA9
32926,B0007N19BO
23444,630264187X
27554,B003XMXZCW
15342,B0052WXONQ
26720,B0031TZXQ8
18624,B000O7WLM4
11551,B00005AFSH
29768,B0002ELWM4
13563,B0002ELWM4
13123,B000K2Q5J8
27687,B00005AAAL
36480,B000QXDG5W
6525,B000I0RUU0
25692,B00005AAAU
12738,B00005AAAS
8043,B000RAAKJY
32203,B000ZKQOMI
6893,B00028HBOS
13336,6305248052
35454,B001OHS8BQ
28590,B00066IUBE
11779,B001KZVQLG
33120,B000006QTB
11671,B000006QTH
1929,B001TCL1D8
27724,B0000WN0T6
13838,B000244GNQ
19972,B001RHV6OY
22630,B000KB8DB2
34884,B001RHV6OO
6138,B001KUZO6Y
2396,B001QMCJ50
32926,B001QMCJ5K
36119,B001NLN07K
4877,B0007RRNW4
13085,B0007SL3G0
31206,B0010BDDS4
9431,B0047S4USO
16960,6303232019
25634,6303232019
9065,6303232019
25957,6303232019
2873,6303232019
1646,B0010AN7YU
27345,B000I9X53W
6138,B007PXYXEE
1514,B000AC7OMA
378,B000AC7OMA
14680,B00000G3I0
4959,B008XFAFG8
1896,B000F7CMS6
35217,B000F7CMS6
26312,B001CW7ZXK
18163,B000AC7OMU
24902,B000AC7OMU
20553,B00242KD0Y
30147,B004G6F220
17496,B0001I54U2
31977,B002N1C1EC
16594,B00242KD0O
26099,6305272387
19891,B0001FX574
15274,B0089DKN7K
38568,B0006Q945A
38568,B0006Q945K
17496,B0001I54UC
32987,6301004817
21288,B002Q2NVVA
38680,B000VLLYF8
28108,B0006HK0PW
17631,B000TEUSKY
21017,B000TEUSKY
902,B0018ZDH60
15709,B000RJO564
18576,B000RJO564
9244,B000RJO564
37060,B0001B8C08
2449,B004UPALT6
206,B000E5KJCU
28446,B00008I7HJ
14417,B00008I7HJ
33007,B00011ZBNY
36009,B00011ZBNY
39713,B000255LGG
6317,B000J4QW8Q
1662,1771190019
27905,B00029YM62
21749,B00029YM62
11640,B002C5KL9Q
3365,B00061RZXI
5527,B00061RZXI
3447,B007EMP6WE
18986,B001DF6816
17487,B000AAP7L2
31967,B000AAP7L2
6100,B00004Y3OZ
27905,B00029YM6C
21749,B00029YM6C
24028,B002H3EU9A
6782,B005NW6G3A
31473,B0001IXSYQ
17934,B0095R61D4
30022,B00005QW6Q
33392,B00005QW6Q
33316,B000WCBVQS
17359,B00005QW6G
2560,B000RIWAV2
1162,B00005QW6F
37483,B004HGXL9U
8992,B000RJO56Y
11932,B001O5JNLW
39479,B001O5JNLW
123,B002FG9NAA
7423,B002FG9NAA
9433,B0080VAKAG
36402,B004XWGZ2I
14664,B002FG9NAK
3638,B000LXGXYI
32067,B0016MWWW0
9051,B00000F8RZ
20019,B0023R323A
32926,B0057UA4BI
18637,6303540228
10935,6303540228
24859,6303540228
39968,6303540228
31608,6303540228
32197,6303540228
38882,6303540228
36931,6303540228
32663,6303540228
16294,6303540228
7730,B007D3J9PO
38328,B002QX4JLA
21109,B003X3BYHE
5553,B00029X09C
25381,B002VAHBVI
11179,B0018ODXRY
19162,B006LL3WP2
28767,B00168ML0C
17765,6303811140
21990,6303811140
3584,B0012S9BVI
25237,B003XMZVM4
37087,B000059H7P
32507,B003187WMM
26664,B00008XO8M
26664,B00008XO8L
531,B0008FPIP4
12686,B0008FPIP4
38165,B002MZZTSY
35503,B00333BMSA
27905,B0007U3FF0
21749,B0007U3FF0
1075,B000I9U8P0
24864,B0041D8QZ8
8974,B00000JZG3
4106,B00000JZG3
11107,B00000JZG3
1029,B00000JZG3
7149,B00005JO3Z
12820,B00005JO3Z
32581,B00005JO3Z
10143,B00005JO3Z
22165,B00005JO3Z
23920,B0007VZ98U
4495,B00005JO3M
10249,6305907153
23823,B0027P9NFE
12536,B0011Z1SK4
13889,6301886550
13433,B006IXRI2G
16403,B002XUL6QW
36229,B002WNUVHK
7208,B002SJ2G4E
28947,B00480OCV6
10406,B00076R5T6
4180,B0012CJMK4
33993,B000JMKJQE
20411,B009M4KTY2
14378,6305205361
27014,B0050UEVIC
33186,1883786002
26353,1883786002
38747,B000EWBNT6
8457,6304004370
10003,B003CTFQ2S
12806,B000RIA50A
13650,6303521339
2763,B0047HXMWK
30317,B0007Y0996
28284,B003MGI4JS
35419,6303924832
23966,B005ELVC7A
27091,B005ELVC7A
4225,B005ELVC7A
2818,B005ELVC7A
12918,B005ELVC7A
21766,B001NAW5O0
32643,B00079PHIE
960,B0019SQI80
10662,6302359619
17782,B0015SM7F2
32926,B003XWEQ8E
33089,B00004NKD3
8226,B004KWVDX2
28259,B009V1QOEU
37384,B004N8RWV0
33868,B001Q2JBL0
16875,B00260HH3U
23703,B000050B7T
31306,B000ASDFIQ
29391,B000ASDFIQ
19428,B000ASDFIQ
28559,B000ASDFIQ
24712,B000ASDFIQ
29866,B0055CP9VS
1766,B000050B7J
37149,B00008L40K
32757,B000L4392Q
23886,6304108893
303,6304108893
17860,6304108893
4276,6304108893
1254,6304108893
11357,B001NN4SMO
39501,B00004CLA9
35407,6302642027
33997,B0000Z0I8E
21862,B0000Z0I8E
13451,B006OV5D56
12722,B004N8RWVA
26689,B004GIZTTE
13214,B002OH1QM8
5882,B007NYPWS6
26717,B006J75ZNU
10197,B002NY7YX2
33088,B001PU8MZO
2279,B002N5L4UU
34928,B002N5L4UU
34032,B0043GAZZM
32926,B001PU8MZE
26072,B0010X5J7U
7027,6303913350
36463,B005C3ITNU
9280,9089702288
8590,B001XSD64U
694,B003XUGTIG
17691,B000IBUOX4
37584,B0048CI6YS
16977,6302843820
18721,B000X7S9QM
32926,B001PU8MZ4
28781,B000N8RQVU
19893,B002DUJ9JS
1179,B008GY0POI
15958,B008GY0POI
32577,B0027ISJ1A
33286,B0031WM83G
18721,B000PUS6LU
23489,B003U75AN2
29435,B004Y5R0E6
32926,B000FOPPBK
15523,B00004WLR8
7626,6304524927
23339,6304524927
11400,B000005ZV1
19237,B003BJO8KA
32587,B005KGOY7O
32926,B001U3ZYWU
32887,B004L73FN2
431,B00004WLRP
29847,B00004WLRP
32010,B00004WLRF
40027,B00022LICK
29622,B003L20ICO
32926,B0007X9TK2
29622,B003L20ICE
17198,B001LYX2IG
35503,B003DM6NM6
31977,B001OBFW2A
13506,B00004D0IA
6604,B001JF68EM
32926,B000VJE1NW
24519,6303929966
29494,6302502802
4493,B001PY65EU
21373,B000AOG7AS
9945,B005ER6SRI
24533,B00021H1D6
12841,B00021H1D6
31230,B0050PYNO4
19698,B008NF3BGO
13166,5555296681
31914,B0050QRJOE
24279,6305034419
671,6305034419
21365,B004SBERG0
12981,B005Y1B3LU
30225,B0050PYNOY
37033,B0007ZEMAW
19669,B0007ZEMAW
14252,B0007ZEMAW
22636,B0007ZEMAW
38548,B0007ZEMAW
33904,B0007ZEMAW
12954,B0007ZEMAW
20603,B0007ZEMAW
20588,B0007ZEMAW
32078,B0007ZEMAW
18614,B001NUFWUE
1177,B0018B6V9O
27362,B0018CWEXK
9137,B0056OZI0W
38127,B00005QASI
3485,B0020PFYHC
38125,B001OD8E3C
8158,B00062J01W
